TITLE,SAMPLE
1163.8298,92.8981
1164.3119,92.9467
1164.7941,92.9711
1165.2761,92.9647
1165.7583,92.9352
1166.2404,92.9011
1166.7225,92.8808
1167.2046,92.8818
1167.6868,92.8981
1168.1688,92.9156
1168.651,92.9234
1169.1331,92.9219
1169.6152,92.9229
1170.0973,92.9406
1170.5795,92.98
1171.0615,93.0303
1171.5437,93.0684
1172.0258,93.0705
1172.5079,93.0257
1172.99,92.9424
1173.4722,92.8448
1173.9542,92.7608
1174.4364,92.7082
1174.9185,92.6884
1175.4006,92.6887
1175.8827,92.6926
1176.3649,92.6893
1176.8469,92.6778
1177.3291,92.6628
1177.8112,92.6486
1178.2933,92.635
1178.7754,92.6186
1179.2576,92.5965
1179.7396,92.5685
1180.2218,92.535
1180.7039,92.4933
1181.186,92.4354
1181.6681,92.3519
1182.1503,92.2381
1182.6323,92.099
1183.1145,91.947
1183.5966,91.7948
1184.0787,91.6483
1184.5608,91.5039
1185.043,91.3535
1185.525,91.1913
1186.0072,91.0178
1186.4893,90.8379
1186.9714,90.6554
1187.4535,90.4681
1187.9357,90.2682
1188.4177,90.0471
1188.8999,89.8017
1189.382,89.5379
1189.8641,89.2678
1190.3462,89.0048
1190.8284,88.7562
1191.3104,88.519
1191.7926,88.2795
1192.2747,88.0186
1192.7568,87.719
1193.2389,87.3726
1193.7211,86.9836
1194.2031,86.5645
1194.6853,86.1288
1195.1674,85.6833
1195.6495,85.2253
1196.1316,84.7467
1196.6138,84.2406
1197.0958,83.7069
1197.578,83.1521
1198.0601,82.5849
1198.5422,82.0104
1199.0243,81.4274
1199.5065,80.8298
1199.9885,80.2092
1200.4707,79.5579
1200.9528,78.8698
1201.4349,78.1413
1201.917,77.3718
1202.3992,76.5645
1202.8812,75.7257
1203.3634,74.8616
1203.8455,73.9747
1204.3276,73.0619
1204.8097,72.117
1205.2919,71.1345
1205.7739,70.1131
1206.2561,69.0555
1206.7382,67.9654
1207.2203,66.8465
1207.7024,65.7037
1208.1846,64.5462
1208.6666,63.3885
1209.1488,62.2455
1209.6309,61.1246
1210.113,60.0205
1210.5951,58.9161
1211.0773,57.7912
1211.5593,56.6328
1212.0415,55.4412
1212.5236,54.2287
1213.0057,53.0123
1213.4878,51.8065
1213.97,50.6189
1214.452,49.4507
1214.9342,48.2981
1215.4163,47.1547
1215.8984,46.0131
1216.3805,44.8667
1216.8627,43.7121
1217.3447,42.5508
1217.8269,41.3894
1218.309,40.2381
1218.7911,39.1079
1219.2732,38.0074
1219.7554,36.9395
1220.2374,35.8993
1220.7196,34.8759
1221.2017,33.8576
1221.6838,32.8398
1222.1659,31.8307
1222.6481,30.8501
1223.1301,29.9209
1223.6123,29.057
1224.0944,28.2555
1224.5765,27.4965
1225.0586,26.7536
1225.5408,26.0062
1226.0228,25.2492
1226.505,24.4932
1226.9871,23.7577
1227.4692,23.0617
1227.9513,22.416
1228.4335,21.8213
1228.9155,21.2709
1229.3977,20.7569
1229.8798,20.2774
1230.3619,19.8399
1230.844,19.4609
1231.3262,19.1596
1231.8082,18.9502
1232.2904,18.8376
1232.7725,18.8179
1233.2546,18.883
1233.7367,19.0273
1234.2189,19.2497
1234.7009,19.551
1235.1831,19.9301
1235.6652,20.381
1236.1473,20.8941
1236.6294,21.4604
1237.1116,22.0742
1237.5936,22.7335
1238.0758,23.4368
1238.5579,24.181
1239.04,24.9623
1239.5221,25.778
1240.0043,26.6293
1240.4863,27.5196
1240.9685,28.45
1241.4506,29.4162
1241.9327,30.4088
1242.4148,31.4178
1242.897,32.4375
1243.379,33.4687
1243.8612,34.5155
1244.3433,35.58
1244.8254,36.6595
1245.3075,37.7482
1245.7897,38.8416
1246.2717,39.9396
1246.7539,41.0456
1247.236,42.1627
1247.7181,43.29
1248.2002,44.4225
1248.6824,45.5551
1249.1644,46.6869
1249.6466,47.8217
1250.1287,48.965
1250.6108,50.1185
1251.0929,51.2772
1251.5751,52.4309
1252.0571,53.5703
1252.5393,54.692
1253.0214,55.8007
1253.5035,56.9044
1253.9856,58.0074
1254.4678,59.1042
1254.9498,60.18
1255.432,61.2161
1255.9141,62.198
1256.3962,63.1214
1256.8783,63.9914
1257.3605,64.8168
1257.8425,65.6031
1258.3247,66.3484
1258.8068,67.0452
1259.2889,67.6859
1259.771,68.268
1260.2532,68.7937
1260.7352,69.2666
1261.2174,69.6847
1261.6995,70.0399
1262.1816,70.3222
1262.6637,70.5286
1263.1459,70.6681
1263.6279,70.7615
1264.1101,70.8328
1264.5922,70.9006
1265.0743,70.9749
1265.5564,71.0616
1266.0386,71.1718
1266.5206,71.3262
1267.0028,71.5516
1267.4849,71.8695
1267.967,72.2859
1268.4491,72.7883
1268.9313,73.3532
1269.4133,73.9597
1269.8955,74.6
1270.3776,75.2797
1270.8597,76.0079
1271.3418,76.7848
1271.824,77.5951
1272.306,78.4132
1272.7882,79.2158
1273.2703,79.9923
1273.7524,80.7448
1274.2345,81.4796
1274.7167,82.1975
1275.1987,82.8894
1275.6809,83.5399
1276.163,84.1371
1276.6451,84.6792
1277.1272,85.1768
1277.6094,85.647
1278.0914,86.1055
1278.5736,86.56
1279.0557,87.008
1279.5378,87.44
1280.0199,87.8446
1280.5021,88.2143
1280.9841,88.5477
1281.4663,88.8483
1281.9484,89.121
1282.4305,89.3693
1282.9126,89.5948
1283.3948,89.7976
1283.8768,89.978
1284.359,90.1377
1284.8411,90.2803
1285.3232,90.4109
1285.8053,90.5352
1286.2875,90.6575
1286.7695,90.7772
1287.2517,90.886
1287.7338,90.9694
1288.2159,91.013
1288.698,91.011
1289.1802,90.9711
1289.6622,90.9113
1290.1444,90.8512
1290.6265,90.8022
1291.1086,90.7634
1291.5907,90.7256
1292.0729,90.679
1292.5549,90.6208
1293.0371,90.5548
1293.5192,90.4851
1294.0013,90.4105
1294.4834,90.3222
1294.9656,90.2091
1295.4476,90.0647
1295.9298,89.8919
1296.4119,89.7014
1296.894,89.5059
1297.3761,89.3146
1297.8583,89.1319
1298.3403,88.9603
1298.8225,88.8045
1299.3046,88.6727
1299.7867,88.5747
1300.2688,88.5178
1300.751,88.5042
1301.233,88.5302
1301.7152,88.5887
1302.1973,88.6725
1302.6794,88.7768
1303.1615,88.9014
1303.6437,89.0493
1304.1257,89.2245
1304.6079,89.4277
1305.09,89.6543
1305.5721,89.8936
1306.0542,90.1326
1306.5364,90.3606
1307.0184,90.5728
1307.5006,90.7707
1307.9827,90.9591
1308.4648,91.1418
1308.9469,91.3188
1309.4291,91.4872
1309.9111,91.6446
1310.3933,91.7936
1310.8754,91.9432
1311.3575,92.1062
1311.8396,92.2934
1312.3218,92.5055
1312.8038,92.7295
1313.286,92.9435
1313.7681,93.128
1314.2502,93.2772
1314.7323,93.4017
1315.2145,93.5214
1315.6965,93.6548
1316.1787,93.811
1316.6608,93.9881
1317.1429,94.1775
1317.625,94.371
1318.1072,94.5645
1318.5892,94.7572
1319.0714,94.948
1319.5535,95.1344
1320.0356,95.3136
1320.5177,95.4849
1320.9999,95.6486
1321.4819,95.803
1321.9641,95.942
1322.4462,96.0579
1322.9283,96.1467
1323.4104,96.2133
1323.8926,96.2709
1324.3746,96.3327
1324.8568,96.4039
1325.3389,96.479
1325.821,96.5469
1326.3031,96.5997
1326.7853,96.6377
1327.2673,96.6673
1327.7495,96.6938
1328.2316,96.7167
1328.7137,96.7312
1329.1958,96.7354
1329.678,96.736
1330.16,96.7469
1330.6422,96.7811
1331.1243,96.8409
1331.6064,96.9143
1332.0885,96.9799
1332.5707,97.0181
1333.0527,97.0198
1333.5349,96.9898
1334.017,96.9418
1334.4991,96.8913
1334.9812,96.85
1335.4634,96.8243
1335.9454,96.8161
1336.4276,96.8235
1336.9097,96.8413
1337.3918,96.8615
1337.8739,96.8755
1338.3561,96.8753
1338.8381,96.8554
1339.3203,96.8136
1339.8024,96.7519
1340.2845,96.6761
1340.7666,96.5936
1341.2488,96.5104
1341.7308,96.4303
1342.213,96.3551
1342.6951,96.2852
1343.1772,96.2202
1343.6593,96.1575
1344.1415,96.0923
1344.6235,96.0161
1345.1057,95.9186
1345.5878,95.7907
1346.0699,95.6293
1346.552,95.4407
1347.0342,95.2381
1347.5162,95.0362
1347.9984,94.8439
1348.4805,94.6602
1348.9626,94.4753
1349.4447,94.2746
1349.9269,94.0433
1350.4089,93.7692
1350.8911,93.4453
1351.3732,93.071
1351.8553,92.652
1352.3374,92.1965
1352.8196,91.7091
1353.3016,91.1866
1353.7838,90.6202
1354.2659,90.0031
1354.748,89.336
1355.2301,88.6236
1355.7123,87.8646
1356.1943,87.0487
1356.6765,86.1676
1357.1586,85.2338
1357.6407,84.2914
1358.1228,83.4065
1358.605,82.6444
1359.087,82.0475
1359.5692,81.629
1360.0513,81.3787
1360.5334,81.2706
1361.0155,81.2668
1361.4977,81.3178
1361.9797,81.3625
1362.4619,81.3349
1362.944,81.1785
1363.4261,80.8616
1363.9082,80.3733
1364.3904,79.7053
1364.8724,78.8427
1365.3546,77.7696
1365.8367,76.4795
1366.3188,74.9767
1366.8009,73.2655
1367.2831,71.3397
1367.7651,69.1895
1368.2473,66.8345
1368.7294,64.3573
1369.2115,61.8976
1369.6936,59.6026
1370.1758,57.5755
1370.6578,55.8667
1371.14,54.4992
1371.6221,53.497
1372.1042,52.8992
1372.5863,52.7663
1373.0685,53.179
1373.5505,54.2126
1374.0327,55.8634
1374.5148,57.9775
1374.9969,60.295
1375.479,62.5953
1375.9612,64.7866
1376.4432,66.8777
1376.9254,68.9091
1377.4075,70.9008
1377.8896,72.8337
1378.3717,74.661
1378.8539,76.3412
1379.3359,77.8617
1379.8181,79.2367
1380.3002,80.4855
1380.7823,81.6156
1381.2644,82.6223
1381.7466,83.5004
1382.2286,84.2557
1382.7108,84.907
1383.1929,85.4781
1383.675,85.9862
1384.1571,86.4366
1384.6393,86.8259
1385.1213,87.1502
1385.6035,87.4119
1386.0856,87.62
1386.5677,87.7869
1387.0498,87.9233
1387.532,88.0315
1388.014,88.1077
1388.4962,88.149
1388.9783,88.1579
1389.4604,88.1399
1389.9425,88.1021
1390.4247,88.0524
1390.9067,87.9994
1391.3889,87.9502
1391.871,87.9085
1392.3531,87.8743
1392.8352,87.8464
1393.3174,87.8269
1393.7994,87.826
1394.2816,87.865
1394.7637,87.968
1395.2458,88.1401
1395.7279,88.3608
1396.2101,88.6039
1396.6921,88.8563
1397.1743,89.1211
1397.6564,89.4134
1398.1385,89.7523
1398.6206,90.1439
1399.1028,90.565
1399.5848,90.9715
1400.067,91.3318
1400.5491,91.6407
1401.0313,91.9072
1401.5133,92.1393
1401.9955,92.3392
1402.4775,92.5067
1402.9597,92.6438
1403.4418,92.7588
1403.924,92.8654
1404.406,92.9776
1404.8882,93.1031
1405.3702,93.2374
1405.8524,93.3685
1406.3345,93.4855
1406.8167,93.5819
1407.2987,93.6535
1407.7809,93.6967
1408.2629,93.7102
1408.7451,93.6978
1409.2272,93.6701
1409.7094,93.6407
1410.1914,93.621
1410.6736,93.616
1411.1556,93.6246
1411.6378,93.641
1412.1199,93.6587
1412.6021,93.6729
1413.0841,93.6811
1413.5663,93.6818
1414.0483,93.6718
1414.5305,93.6457
1415.0126,93.5975
1415.4948,93.5243
1415.9768,93.4306
1416.459,93.327
1416.941,93.2245
1417.4232,93.1264
1417.9053,93.0261
1418.3875,92.9128
1418.8695,92.7876
1419.3517,92.6769
1419.8337,92.6088
1420.3159,92.5794
1420.798,92.5639
1421.2802,92.54
1421.7622,92.4947
1422.2444,92.4214
1422.7264,92.321
1423.2086,92.2033
1423.6907,92.0865
1424.1729,91.9852
1424.6549,91.8997
1425.1371,91.8195
1425.6191,91.7352
1426.1013,91.6454
1426.5834,91.5549
1427.0656,91.4706
1427.5476,91.3966
1428.0298,91.3315
1428.5118,91.2699
1428.994,91.2069
1429.4761,91.1433
1429.9583,91.087
1430.4403,91.0458
1430.9225,91.0195
1431.4045,90.9987
1431.8867,90.9709
1432.3688,90.9262
1432.851,90.8627
1433.333,90.7877
1433.8152,90.7135
1434.2972,90.6482
1434.7794,90.5905
1435.2615,90.5295
1435.7437,90.4487
1436.2257,90.3398
1436.7079,90.2261
1437.1899,90.1488
1437.6721,90.116
1438.1542,90.1026
1438.6364,90.0817
1439.1184,90.0347
1439.6006,89.9514
1440.0826,89.8316
1440.5648,89.6858
1441.0469,89.5305
1441.5291,89.3785
1442.0111,89.233
1442.4933,89.0883
1442.9753,88.9368
1443.4575,88.7745
1443.9396,88.6051
1444.4218,88.4391
1444.9038,88.2881
1445.386,88.1602
1445.868,88.0585
1446.3502,87.9853
1446.8323,87.9471
1447.3145,87.9566
1447.7965,88.0236
1448.2787,88.1404
1448.7607,88.2845
1449.2429,88.4384
1449.725,88.6016
1450.2072,88.7848
1450.6892,88.9995
1451.1714,89.2461
1451.6534,89.5076
1452.1356,89.7554
1452.6177,89.9668
1453.0999,90.1374
1453.5819,90.2766
1454.0641,90.3952
1454.5461,90.4982
1455.0283,90.5828
1455.5104,90.6419
1455.9926,90.6708
1456.4746,90.6769
1456.9568,90.6839
1457.4388,90.7082
1457.921,90.7365
1458.4031,90.7451
1458.8853,90.7244
1459.3673,90.6769
1459.8495,90.6089
1460.3315,90.5254
1460.8137,90.4313
1461.2958,90.3335
1461.778,90.2408
1462.26,90.1608
1462.7422,90.0964
1463.2242,90.0433
1463.7064,89.9929
1464.1885,89.938
1464.6707,89.8827
1465.1527,89.8434
1465.6349,89.834
1466.1169,89.8542
1466.5991,89.8985
1467.0812,89.9668
1467.5634,90.066
1468.0454,90.2041
1468.5276,90.3819
1469.0096,90.588
1469.4918,90.8026
1469.9739,91.0068
1470.4561,91.1883
1470.9381,91.3447
1471.4203,91.4864
1471.9023,91.6413
1472.3845,91.8367
1472.8666,92.0563
1473.3488,92.2466
1473.8308,92.3752
1474.313,92.4422
1474.795,92.4563
1475.2772,92.4244
1475.7593,92.3544
1476.2415,92.2632
1476.7235,92.1748
1477.2057,92.1057
1477.6877,92.0566
1478.1699,92.0197
1478.652,91.9899
1479.1342,91.9684
1479.6162,91.9637
1480.0984,91.9894
1480.5804,92.0585
1481.0626,92.1767
1481.5447,92.3397
1482.0269,92.539
1482.5089,92.7684
1482.9911,93.0258
1483.4731,93.3076
1483.9553,93.6042
1484.4374,93.901
1484.9196,94.1853
1485.4016,94.4527
1485.8838,94.7081
1486.3658,94.9564
1486.848,95.1913
1487.3301,95.3916
1487.8123,95.5382
1488.2943,95.6312
1488.7765,95.6932
1489.2585,95.7623
1489.7407,95.8766
1490.2228,96.0448
1490.705,96.2321
1491.187,96.3978
1491.6692,96.5308
1492.1512,96.6402
1492.6334,96.7352
1493.1155,96.8184
1493.5977,96.8883
1494.0797,96.944
1494.5619,96.989
1495.0439,97.0323
1495.5261,97.0847
1496.0082,97.1514
1496.4904,97.2255
1496.9724,97.2954
1497.4546,97.3554
1497.9366,97.4062
1498.4188,97.4475
1498.9009,97.4757
1499.3831,97.4877
1499.8651,97.4869
1500.3473,97.4823
1500.8293,97.4841
1501.3115,97.4994
1501.7936,97.5304
1502.2758,97.5735
1502.7578,97.6215
1503.24,97.6689
1503.722,97.7155
1504.2042,97.7661
1504.6863,97.8297
1505.1685,97.9169
1505.6505,98.0305
1506.1327,98.1331
1506.6147,98.1371
1507.0969,98.0253
1507.579,97.8907
1508.0612,97.798
1508.5432,97.7563
1509.0254,97.7535
1509.5074,97.7733
1509.9896,97.8019
1510.4717,97.8304
1510.9539,97.8567
1511.4359,97.8844
1511.9181,97.9191
1512.4001,97.9641
1512.8823,98.017
1513.3644,98.0717
1513.8466,98.1222
1514.3286,98.1643
1514.8108,98.1931
1515.2928,98.1997
1515.775,98.1696
1516.2571,98.0933
1516.7393,97.9913
1517.2213,97.9168
1517.7035,97.9043
1518.1855,97.9433
1518.6677,98.008
1519.1498,98.0771
1519.632,98.1317
1520.114,98.1459
1520.5962,98.0871
1521.0782,97.9573
1521.5604,97.8495
1522.0425,97.8536
1522.5247,97.9508
1523.0067,98.0838
1523.4889,98.2151
1523.9709,98.3247
1524.4531,98.4006
1524.9352,98.4376
1525.4174,98.4428
1525.8994,98.4338
1526.3816,98.4277
1526.8636,98.43
1527.3458,98.4361
1527.8279,98.4386
1528.3101,98.434
1528.7921,98.4249
1529.2743,98.4174
1529.7563,98.4173
1530.2385,98.4274
1530.7206,98.4471
1531.2028,98.4714
1531.6848,98.4893
1532.167,98.4841
1532.649,98.439
1533.1312,98.3549
1533.6133,98.2678
1534.0955,98.2249
1534.5775,98.2405
1535.0597,98.2967
1535.5417,98.3719
1536.0239,98.4537
1536.506,98.5364
1536.9882,98.6162
1537.4702,98.6858
1537.9524,98.7284
1538.4344,98.7113
1538.9166,98.5967
1539.3987,98.408
1539.8809,98.2676
1540.3629,98.2463
1540.8451,98.2971
1541.3271,98.3579
1541.8093,98.3997
1542.2914,98.4209
1542.7736,98.4326
1543.2556,98.444
1543.7378,98.4563
1544.2198,98.4643
1544.702,98.4632
1545.1841,98.4544
1545.6663,98.4448
1546.1483,98.4396
1546.6305,98.4377
1547.1125,98.4339
1547.5947,98.4233
1548.0768,98.4025
1548.559,98.3699
1549.041,98.3269
1549.5232,98.2795
1550.0052,98.239
1550.4874,98.2153
1550.9695,98.2096
1551.4517,98.2166
1551.9337,98.229
1552.4159,98.2404
1552.8979,98.2433
1553.3801,98.2315
1553.8622,98.2065
1554.3444,98.1854
1554.8264,98.1885
1555.3086,98.2192
1555.7906,98.2677
1556.2728,98.324
1556.7549,98.382
1557.2371,98.4365
1557.7191,98.4773
1558.2013,98.4793
1558.6833,98.4103
1559.1655,98.3071
1559.6476,98.2497
1560.1298,98.2393
1560.6118,98.2511
1561.094,98.2732
1561.576,98.3004
1562.0582,98.327
1562.5403,98.3448
1563.0225,98.3424
1563.5045,98.3082
1563.9867,98.2394
1564.4688,98.153
1564.9509,98.0852
1565.433,98.0662
1565.9152,98.0962
1566.3972,98.1522
1566.8794,98.2088
1567.3615,98.2501
1567.8436,98.2692
1568.3257,98.2654
1568.8079,98.2421
1569.2899,98.2102
1569.7721,98.187
1570.2542,98.1853
1570.7363,98.2081
1571.2184,98.2552
1571.7006,98.3255
1572.1826,98.4128
1572.6648,98.5027
1573.1469,98.5769
1573.629,98.6213
1574.1111,98.6321
1574.5933,98.6138
1575.0753,98.5753
1575.5575,98.5321
1576.0396,98.5105
1576.5217,98.5309
1577.0038,98.5839
1577.486,98.6477
1577.968,98.7108
1578.4502,98.7697
1578.9323,98.8213
1579.4144,98.8616
1579.8965,98.8875
1580.3787,98.899
1580.8607,98.8994
1581.3429,98.8935
1581.825,98.8848
1582.3071,98.8746
1582.7892,98.864
1583.2714,98.8554
1583.7534,98.8535
1584.2356,98.8641
1584.7177,98.8913
1585.1998,98.9332
1585.6819,98.9804
1586.1641,99.0186
1586.6461,99.0353
1587.1283,99.0267
1587.6104,99.0013
1588.0925,98.9766
1588.5746,98.9704
1589.0568,98.9917
1589.5388,99.036
1590.021,99.088
1590.5031,99.1287
1590.9852,99.1457
1591.4673,99.1375
1591.9495,99.112
1592.4315,99.0802
1592.9137,99.0508
1593.3958,99.0269
1593.8779,99.0077
1594.36,98.9903
1594.8422,98.9738
1595.3242,98.961
1595.8064,98.9568
1596.2885,98.9656
1596.7706,98.9883
1597.2527,99.021
1597.7349,99.0559
1598.2169,99.0841
1598.6991,99.0982
1599.1812,99.0934
1599.6633,99.0682
1600.1454,99.0251
1600.6276,98.9703
1601.1096,98.9139
1601.5918,98.8679
1602.0739,98.843
1602.556,98.8448
1603.0381,98.871
1603.5203,98.9122
1604.0023,98.9567
1604.4845,98.9962
1604.9666,99.027
1605.4487,99.0477
1605.9308,99.0564
1606.413,99.0494
1606.895,99.0245
1607.3772,98.9844
1607.8593,98.9372
1608.3414,98.8936
1608.8235,98.8619
1609.3057,98.8444
1609.7877,98.8375
1610.2699,98.8353
1610.752,98.834
1611.2341,98.8343
1611.7162,98.8391
1612.1984,98.8507
1612.6804,98.8681
1613.1626,98.8873
1613.6447,98.9028
1614.1268,98.9102
1614.6089,98.907
1615.0911,98.8907
1615.5731,98.8587
1616.0553,98.8122
1616.5374,98.7652
1617.0195,98.738
1617.5016,98.7328
1617.9838,98.7346
1618.4658,98.7307
1618.948,98.7158
1619.4301,98.6901
1619.9122,98.6581
1620.3943,98.6274
1620.8765,98.606
1621.3585,98.5996
1621.8407,98.6095
1622.3228,98.6307
1622.8049,98.6498
1623.287,98.6475
1623.7692,98.6164
1624.2512,98.5718
1624.7334,98.5338
1625.2155,98.5108
1625.6976,98.5001
1626.1797,98.4922
1626.6619,98.4741
1627.1439,98.4345
1627.6261,98.3737
1628.1082,98.3089
1628.5903,98.2613
1629.0724,98.2402
1629.5546,98.2407
1630.0366,98.2514
1630.5188,98.2595
1631.0009,98.253
1631.483,98.2254
1631.9651,98.1796
1632.4473,98.1283
1632.9293,98.0896
1633.4115,98.0828
1633.8936,98.127
1634.3757,98.2336
1634.8578,98.3766
1635.34,98.4564
1635.822,98.3741
1636.3042,98.1754
1636.7863,97.9797
1637.2684,97.8543
1637.7505,97.8115
1638.2327,97.8367
1638.7147,97.9017
1639.1969,97.9734
1639.679,98.0237
1640.1611,98.0377
1640.6432,98.0162
1641.1254,97.9728
1641.6074,97.927
1642.0896,97.895
1642.5717,97.8821
1643.0538,97.8828
1643.5359,97.8875
1644.0181,97.888
1644.5001,97.8794
1644.9823,97.8591
1645.4644,97.8256
1645.9465,97.7791
1646.4286,97.7246
1646.9108,97.6719
1647.3928,97.6292
1647.875,97.5981
1648.3571,97.5765
1648.8392,97.5637
1649.3213,97.5606
1649.8035,97.5691
1650.2855,97.5911
1650.7677,97.6283
1651.2498,97.6817
1651.7319,97.7472
1652.214,97.7988
1652.6962,97.7499
1653.1782,97.5221
1653.6604,97.2932
1654.1425,97.197
1654.6246,97.1724
1655.1067,97.1661
1655.5889,97.1599
1656.0709,97.1508
1656.5531,97.1405
1657.0352,97.1315
1657.5173,97.1256
1657.9994,97.1246
1658.4816,97.1303
1658.9636,97.1442
1659.4458,97.1653
1659.9279,97.1874
1660.41,97.1987
1660.8921,97.1837
1661.3743,97.1271
1661.8563,97.0251
1662.3385,96.9019
1662.8206,96.8091
1663.3027,96.7858
1663.7848,96.825
1664.267,96.8938
1664.749,96.9633
1665.2312,97.0184
1665.7133,97.0547
1666.1954,97.0739
1666.6775,97.0789
1667.1597,97.0696
1667.6417,97.0407
1668.1239,96.9851
1668.606,96.9055
1669.0881,96.8267
1669.5702,96.7837
1670.0524,96.7874
1670.5344,96.8203
1671.0166,96.8567
1671.4987,96.8788
1671.9808,96.8807
1672.4629,96.8666
1672.9451,96.8433
1673.4271,96.8138
1673.9093,96.7743
1674.3914,96.7148
1674.8735,96.6267
1675.3556,96.5199
1675.8378,96.4236
1676.3198,96.3524
1676.802,96.2979
1677.2841,96.2468
1677.7662,96.1898
1678.2483,96.1222
1678.7305,96.0434
1679.2125,95.9583
1679.6947,95.8786
1680.1768,95.818
1680.6589,95.7831
1681.141,95.7695
1681.6232,95.7675
1682.1052,95.7654
1682.5874,95.7457
1683.0695,95.6675
1683.5516,95.4469
1684.0337,95.0349
1684.5159,94.6331
1684.9979,94.4415
1685.4801,94.3807
1685.9622,94.3422
1686.4443,94.2808
1686.9264,94.1837
1687.4086,94.0511
1687.8906,93.8917
1688.3728,93.7198
1688.8549,93.5502
1689.337,93.3904
1689.8191,93.2377
1690.3013,93.084
1690.7833,92.9224
1691.2655,92.7513
1691.7476,92.5744
1692.2297,92.4001
1692.7118,92.2371
1693.194,92.0889
1693.676,91.9477
1694.1582,91.7879
1694.6403,91.5588
1695.1224,91.1932
1695.6045,90.6898
1696.0867,90.2277
1696.5687,89.9912
1697.0509,89.9426
1697.533,89.9615
1698.0151,89.9739
1698.4972,89.9414
1698.9794,89.8243
1699.4614,89.5568
1699.9436,89.1142
1700.4257,88.7226
1700.9078,88.6016
1701.3899,88.6238
1701.8721,88.6535
1702.3541,88.6555
1702.8363,88.6339
1703.3184,88.6014
1703.8005,88.5681
1704.2826,88.5323
1704.7648,88.4736
1705.2468,88.362
1705.729,88.183
1706.2111,87.9592
1706.6932,87.7381
1707.1753,87.5557
1707.6575,87.4127
1708.1395,87.2833
1708.6217,87.1361
1709.1038,86.9489
1709.5859,86.7184
1710.068,86.4619
1710.5502,86.2069
1711.0322,85.9701
1711.5144,85.7478
1711.9965,85.523
1712.4786,85.2776
1712.9607,84.9949
1713.4429,84.659
1713.9249,84.2596
1714.4071,83.8084
1714.8892,83.343
1715.3713,82.8968
1715.8534,82.4589
1716.3356,81.9613
1716.8176,81.2869
1717.2998,80.3237
1717.7819,79.1344
1718.264,78.0378
1718.7461,77.2477
1719.2283,76.6535
1719.7103,76.0595
1720.1925,75.3478
1720.6746,74.4787
1721.1567,73.4588
1721.6388,72.3125
1722.121,71.056
1722.603,69.6868
1723.0852,68.2027
1723.5673,66.6312
1724.0494,65.027
1724.5315,63.4275
1725.0137,61.8145
1725.4957,60.1262
1725.9779,58.3111
1726.46,56.3818
1726.9421,54.418
1727.4242,52.506
1727.9064,50.6632
1728.3884,48.8084
1728.8706,46.8003
1729.3527,44.5447
1729.8348,42.1335
1730.3169,39.8487
1730.7991,37.9337
1731.2811,36.4019
1731.7633,35.0862
1732.2454,33.7539
1732.7275,32.1509
1733.2096,30.0698
1733.6918,27.7031
1734.1738,25.9453
1734.656,25.3297
1735.1381,25.3514
1735.6202,25.4817
1736.1023,25.561
1736.5845,25.5965
1737.0665,25.6166
1737.5487,25.6351
1738.0308,25.6804
1738.5129,25.861
1738.995,26.4026
1739.4772,27.5212
1739.9592,29.1314
1740.4414,30.8367
1740.9235,32.3277
1741.4056,33.5972
1741.8877,34.8402
1742.3699,36.3088
1742.8519,38.1865
1743.3341,40.4514
1743.8162,42.8545
1744.2983,45.1277
1744.7804,47.1864
1745.2626,49.098
1745.7446,50.9562
1746.2268,52.8303
1746.7089,54.7839
1747.191,56.8867
1747.6731,59.1588
1748.1553,61.4886
1748.6373,63.6656
1749.1195,65.5411
1749.6016,67.1474
1750.0837,68.6759
1750.5658,70.3484
1751.048,72.2243
1751.53,74.1014
1752.0122,75.7042
1752.4943,76.9486
1752.9764,77.9402
1753.4585,78.8176
1753.9407,79.6596
1754.4227,80.4806
1754.9049,81.266
1755.387,82.0111
1755.8691,82.7383
1756.3512,83.479
1756.8334,84.2337
1757.3154,84.9592
1757.7976,85.6076
1758.2797,86.1666
1758.7618,86.6544
1759.2439,87.0946
1759.7261,87.5049
1760.2081,87.9056
1760.6903,88.3292
1761.1724,88.8109
1761.6545,89.3475
1762.1366,89.8715
1762.6188,90.3077
1763.1008,90.6411
1763.583,90.9097
1764.0651,91.1593
1764.5472,91.4146
1765.0293,91.6707
1765.5115,91.9039
1765.9935,92.0924
1766.4757,92.2324
1766.9578,92.3385
1767.4399,92.4347
1767.922,92.541
1768.4042,92.6623
1768.8862,92.7906
1769.3684,92.918
1769.8505,93.0423
1770.3326,93.1641
1770.8147,93.2834
1771.2969,93.4006
1771.7789,93.5215
1772.2611,93.6589
1772.7432,93.821
1773.2253,94.0037
1773.7074,94.2005
1774.1896,94.4088
1774.6716,94.6259
1775.1538,94.8435
1775.6359,95.0454
1776.118,95.2138
1776.6001,95.3411
1777.0823,95.434
1777.5643,95.506
1778.0465,95.5676
1778.5286,95.6234
1779.0107,95.6752
1779.4928,95.7281
1779.975,95.7944
1780.457,95.8873
1780.9392,96.0087
1781.4213,96.144
1781.9034,96.2725
1782.3855,96.3819
1782.8677,96.4729
1783.3497,96.5556
1783.8319,96.6436
1784.314,96.7466
1784.7961,96.8636
1785.2782,96.9826
1785.7604,97.0903
1786.2424,97.1805
1786.7246,97.2538
1787.2067,97.3129
1787.6888,97.3592
